words,count
humadlang,2
tinandaan,2
ipinagsasama,2
melchisua,2
pagsapalaran,2
ibilin,2
lumasap,2
magbilang,2
pagkayanig,2
tukang,2
migron,2
piko,2
asarol,2
ihasa,2
sual,2
idinagdag,2
masunurin,2
bedan,2
pinatira,2
nagsipaglabas,2
bulagin,2
mauban,2
idudulot,2
magsisipanghula,2
babatiin,2
maiparinig,2
makalusong,2
nasasalubong,2
pinakamabuting,2
nagsisuko,2
beth-semita,2
dagang,2
kaha,2
pagkakataong,2
gatasan,2
kahangahanga,2
bumigat,2
nakasubasob,2
ichabod,2
kagampan,2
nabalian,2
nagkakaroon,2
naghinugong,2
ebenezer,2
pararangalin,2
tumututol,2
pang-ipit,2
huhukom,2
malalansag,2
nagpapayaman,2
sinusukat,2
malumbay,2
mukhay,2
pinagmamasdan,2
lilingunin,2
tagapagsauli,2
rachel,2
hinuhubad,2
tumakal,2
magpahid,2
pahahanginan,2
napamulot,2
basain,2
nagkataong,2
hipag,2
nanaw,2
magkaasawa,2
orpha,2
nanirahan,2
nagsipihit,2
nangagmadali,2
nangasaktan,2
nagsipagayuno,2
pumayo,2
kaululang,2
nangatutuwa,2
ipagpatuloy,2
mapusok,2
minamatuwid,2
pinaglalaruan,2
umaakay,2
masayahan,2
gumiling,2
pangaw,2
dinukit,2
talos,2
nagpatawag,2
hinabing,2
pinagbulaanan,2
estopa,2
mapighati,2
naghihiyawan,2
gagapusin,2
magtitigil,2
humuli,2
mapigil,2
apo,2
hillel,2
zabulonita,2
ibzan,2
shiboleth,2
ipinanghiganti,2
pinapakumbaba,2
ipinakikialam,2
magpapasimulang,2
kabayanan,2
tignan,2
sinalakay,2
pinisa,2
namitas,2
dahas,2
inihahalal,2
baal-berith,2
naglatag,2
bangon,2
inilagpak,2
beth-bara,2
abelmehola,2
pinatakas,2
nagsasaysay,2
pinakahangganan,2
phara,2
yumukong,2
inilusong,2
tasang,2
hinigpit,2
nangagsalitaan,2
pagdamba,2
agusan,2
nagsihandog,2
nagsipili,2
humuho,2
pumatak,2
humandog,2
pilipisan,2
ipagpapatuloy,2
panundot,2
anat,2
samgar,2
napasuko,2
nakabulagtang,2
isinaksak,2
pasugong,2
kaliwete,2
baal-hermon,2
nangabanggit,2
nagipit,2
bochim,2
piniit,2
bethanath,2
beth-sean,2
ahiman,2
adoni-bezec,2
binukid,2
masasalita,2
nakatatalastas,2
magiinit,2
pauwiin,2
boong,2
jasa,2
kapalarang,2
gaulon,2
timnath-sera,2
pagbabahagi,2
lesem,2
joppa,2
ailon,2
cabul,2
miseal,2
sunem,2
naalal,2
iphta-el,2
sarid,2
beth-marchaboth,2
ipagsasapalaran,2
iguguhit,2
malalawag,2
michmetat,2
ataroth-addar,2
bethhoron,2
archita,2
nanahang,2
en-gedi,2
izreel,2
gilo,2
jattir,2
beth-dagon,2
gederoth,2
boscat,2
jocteel,2
mizpe,2
hadasa,2
gedera,2
saraim,2
asena,2
estaol,2
beth-pelet,2
telem,2
jabneel,2
nephtoa,2
dumudoon,2
en-semes,2
bohan,2
addar,2
acrabim,2
dagat-dagatan,2
nabigyan,2
sucoth,2
jaas,2
gebalita,2
anab,2
baalgad,2
halac,2
misrephoth-maim,2
merom,2
achsaph,2
madon,2
kinakalaban,2
nagsipagkubli,2
nagibang,2
adoni-sedec,2
nagdaya,2
nananahang,2
inaamag,2
taga-roon,2
mangabuwal,2
nangalayo,2
manglumo,2
binuntunan,2
nakakubli,2
nangakukubli,2
inimbot,2
nagbulaan,2
ipasusumpa,2
tangang,2
nakalalabas,2
imbak,2
ibinangong,2
pinkiang,2
nasasakbatang,2
dumaang,2
tinayuan,2
tutuluyan,2
paroonan,2
lapitan,2
kikilos,2
pakay,2
magmamagandang,2
maari,2
lumabo,2
nagbababa,2
lansagin,2
leona,2
hihititin,2
kakanlungan,2
matatanaw,2
malakip,2
sinasampa,2
ihahasa,2
mangagmamadali,2
madudulas,2
paniningasan,2
ipamumungkahi,2
kumikilos,2
iningatang,2
lahit,2
ginaganti,2
papatak,2
mangaliligaw,2
pipihit,2
sulatin,2
ipinagtatawid,2
magpaparinig,2
pagagalakin,2
babawiin,2
ilakip,2
ikakikita,2
ikatatakot,2
kinagabihay,2
katiwalaan,2
ipalipol,2
malagpak,2
nakababakod,2
magpapakundangan,2
malalagasan,2
magpapahid,2
kamanghaan,2
maguubasan,2
pagkagulat,2
bubugaw,2
pasasaktan,2
magligaw,2
bumago,2
ikararangal,2
ikababantog,2
kamunti,2
pagal,2
manghihinayang,2
pagkakapatid,2
kukuning,2
pinakasalan,2
pagpapatungan,2
makapagpapahiram,2
nakalubog,2
magbabawa,2
ikalat,2
tatamnan,2
nawalang,2
ipinamana,2
iiyakan,2
kuning,2
pasisiyahan,2
bumasbas,2
nahahasikan,2
makinabang,2
ipinangakong,2
tagapanghiganti,2
pumapalakol,2
matakasan,2
magpapakasakdal,2
sumasangguni,2
nagpaparaan,2
pinakikipamayanan,2
sikmura,2
susulatin,2
luluklok,2
mailalagay,2
dugot,2
maghahalal,2
magsisiharap,2
pagpipista,2
dulot,2
gugupitan,2
ipinagpala,2
hebreong,2
magdamdam,2
pagingatan,2
mangungutang,2
sisingilin,2
pagkalawin,2
aguilang,2
coneho,2
mapanaginiping,2
manghuhulang,2
nakararating,2
pagpuputol-putulin,2
lilihis,2
tutuntungan,2
makamalig,2
didingging,2
maparami,2
hilig,2
manguna,2
gudgod,2
naipasok,2
pinanampalatayanan,2
massa,2
nakapagtayo,2
namaga,2
mapangumbaba,2
magpapasok,2
naggagawad,2
pinakatali,2
dumaming,2
lumawig,2
nangariritong,2
golan,2
pagharap,2
nangakakaamoy,2
malalabing,2
tinutungo,2
nagpakasama,2
kaibuturan,2
havot-jair,2
sirion,2
ipinagbawal,2
kalabanin,2
nakarating,2
emimeo,2
masugatan,2
nagsipagsakbat,2
tinuntungan,2
ipinanaog,2
madadalang,2
lebano,2
cadesbarnea,2
katapat,2
magkakalipatlipat,2
kabiglaanan,2
binanta,2
matatakasan,2
paltiel,2
haniel,2
cinnereth,2
sedad,2
asmon,2
nananahanan,2
almon-diblathaim,2
igeabarim,2
phunon,2
salmona,2
abrona,2
horhagidgad,2
bene-jaacan,2
moseroth,2
hasmona,2
mithca,2
tara,2
tahath,2
maceloth,2
harada,2
sepher,2
ceelatha,2
rissa,2
ritma,2
kibroth-hataava,2
alus,2
dophca,2
inililibing,2
nakataas,2
nagsipaglakbay,2
beth-nimra,2
magsisitawid,2
magari,2
magsisipagalmas,2
pinapanghina,2
reba,2
panghudyat,2
nasasakbatan,2
magama,2
gampaning,2
makapaglalabas,2
jeser,2
suhamita,2
suthala,2
sechem,2
asriel,2
jasub,2
pua,2
hesronita,2
ipinangdaya,2
zur,2
cozbi,2
salu,2
pagkasaserdoteng,2
nakilakip,2
eber,2
nalalapag,2
mapupuksa,2
tataas,2
iinam,2
nakadilat,2
napikit,2
kumita,2
nakatungo,2
ipagsasama,2
nagpakataas,2
isinasa,2
makabibilang,2
sasalubungin,2
masasalangsang,2
nagsugong,2
paroroong,2
makababaka,2
pethor,2
sumupok,2
jahaz,2
bamoth,2
nahaliel,2
mathana,2
pinalalim,2
beer,2
tikin,2
ikukuha,2
sinisi,2
nagpulong,2
inihawa,2
natatalaga,2
bigay,2
magkalat,2
ibuka,2
peleth,2
masang,2
sinasalangsang,2
nagsipaghatid,2
kapangakuan,2
pag-upasala,2
pagkapatawad,2
mananampalataya,2
kalinga,2
nefilim,2
pinatahimik,2
palti,2
efraim,2
huri,2
zaccur,2
kulungin,2
maamong,2
nag-asawa,2
medad,2
eldad,2
isinalin,2
ginagawan,2
karneng,2
tabera,2
mapag-upasala,2
hobab,2
magsisihihip,2
kalaon,2
masasansala,2
iwisik,2
pagiel,2
ilingap,2
paliwanagin,2
makaiinom,2
pinaka-hain,2
pang-ahit,2
ipaiinom,2
pinakasumpa,2
panunumpang,2
nalisya,2
maninibugho,2
sasakaniya,2
malilihim,2
nagagawa,2
pagkahipo,2
namamalaging,2
buhusan,2
sandok,2
natubos,2
iuukol,2
musita,2
mahalita,2
magsisihantong,2
uzzielita,2
amramita,2
libnita,2
simei,2
nangasiwa,2
idadagdag,2
hasik,2
magtatalaga,2
kapos,2
magpapakababa,2
wawasakin,2
pagpupunuan,2
bibilangan,2
makabibili,2
pabili,2
manunuluyan,2
pagbubunga,2
kakauntian,2
magdadayaan,2
magbili,2
patutunugin,2
nakapon,2
inaanihan,2
magpapalit,2
pagbatuhanan,2
paalaala,2
tigdadalawang,2
magluluto,2
aayusing,2
magpapakagalak,2
kapistahang,2
tatanggaping,2
karumhan,2
nabasag,2
maihahandog,2
inianak,2
ikamatay,2
ikinagiging,2
magharap,2
galisin,2
kuntil,2
lamas,2
lapastangan,2
magpapakarumi,2
magpapakahawa,2
lumalait,2
nanalig,2
ilingid,2
malugmok,2
kukudlitan,2
magkahalong,2
dumapit,2
maghahatid,2
lalaitin,2
pipighati,2
magsisinungaling,2
sisimutin,2
pamulutan,2
kahalayang,2
pagkahawa,2
iluwa,2
pasiping,2
magpapakadumi,2
kaagaw,2
magbibigkis,2
pakikitang,2
hihigaan,2
ikasampung,2
itutubog,2
naglilinis,2
aahitin,2
hahapakin,2
karayagan,2
malabhan,2
ngumangatngat,2
ipatatago,2
namumula,2
namemerde,2
nguso,2
buni,2
nangingintab,2
tumubong,2
naninilaw,2
piklat,2
linggo,2
mananatiling,2
mangahawa,2
magpakarumal,2
mahulugan,2
butiki,2
inilalakad,2
lukton,2
kabagkabag,2
abubilla,2
pagkatagak,2
buitre,2
kuwagong,2
somormuho,2
chotacabras,2
pagkauwak,2
liebre,2
koneho,2
malagyan,2
pinapagalab,2
pinatungan,2
ipinahid,2
pulungin,2
nahawa,2
pinagyaman,2
babanlawan,2
mahahalili,2
lutong,2
ihahandang,2
maghuhubad,2
magbulaan,2
magdaragdag,2
pupugutin,2
pautos,2
lagayan,2
malihim,2
pinagtatapunan,2
ilulubog,2
pinipi,2
pipigain,2
sinindihan,2
pagkapahid,2
lamina,2
pamuting,2
samakatuwid,2
pinakasalang,2
ginintong,2
gininto,2
tablang,2
sinangsala,2
pagputol,2
nagsihabi,2
panghandog,2
taan,2
pinakaunang,2
pagnanasaan,2
papag-asawahin,2
ika,2
magkakaloob,2
pasampahin,2
balitang,2
makawala,2
inyoinyong,2
naginhawahan,2
pangilin,2
umukit,2
pagkakatha,2
kinatha,2
pabangong,2
oliva,2
hugasang,2
inaayos,2
pakikipagtagpuan,2
nilangisan,2
nakababalot,2
korona,2
ibukod,2
hahabihin,2
granadang,2
mapunit,2
koselete,2
uriang,2
iaayos,2
amatista,2
agata,2
guhitguhit,2
ikagaganda,2
binayong,2
kuluong,2
kawa,2
ilalaylay,2
presilyang,2
papagsusugpunging,2
sisindihan,2
pagbubuhusan,2
nagkakaharap,2
nilililiman,2
kinalalagdaan,2
ipaglalagay,2
ipagbububo,2
efod,2
kukunan,2
papagkasalahin,2
untiunting,2
patatalikurin,2
makukunan,2
perezeo,2
bumubulag,2
pigaan,2
nakakakitang,2
pinakialaman,2
nakawin,2
paghahatiin,2
huhukay,2
atangan,2
makamatay,2
manunuwag,2
ipasiya,2
iatang,2
makunan,2
makasakit,2
makabangon,2
banig,2
magbabag,2
tubos,2
ipalalagay,2
makapagpalugod,2
pangbutas,2
mag-isa,2
itatayong,2
bumanggit,2
yuyukuran,2
lumampas,2
kumidlat,2
tumunog,2
sumalang,2
magpaalam,2
sasangpuin,2
hinahatulang,2
ikinagalak,2
niyukuran,2
hinantungan,2
elieser,2
pagalaala,2
nangalay,2
massah,2
lalabasan,2
ipinangingilin,2
itira,2
umiinit,2
makabubusog,2
kibo,2
gulat,2
inihahatid,2
nagsilagay,2
ibinubuwal,2
kaluwaluwalhati,2
tumabon,2
pinaghiwalay,2
namumuno,2
magiimbot,2
naliligid,2
pi-hahiroth,2
tinutubos,2
magmatigas,2
pagtatanong,2
pagkadala,2
hinango,2
nakikipamayang,2
pagkatuli,2
manunugat,2
palanggana,2
pinakapista,2
lalampasan,2
kaning,2
kakainan,2
pinagbiyayaan,2
ipaglingkod,2
maihain,2
tumangay,2
mangayupapa,2
tatanggi,2
nagpabaya,2
isinaboy,2
naknakin,2
idaing,2
maglalakbay,2
paghihiwalayin,2
nagkakuto,2
mangatitira,2
babaho,2
faraoy,2
sasalitaing,2
abiasaph,2
elzaphan,2
zithri,2
pinapagtibay,2
katayuan,2
pagkapanggaling,2
mababawas,2
dayaming,2
pabigatin,2
babawasin,2
iaatang,2
magtipon,2
pinapagpapahinga,2
hulugan,2
sephora,2
sasaiyong,2
mangusap,2
marikit,2
pahihintulutan,2
nakipagtagpo,2
panoorin,2
natutupok,2
magkabikabilang,2
sinagip,2
sisiwa,2
ipinakuha,2
katalahiban,2
itinagong,2
ipinapaglingkod,2
masaklap,2
dinadalamhati,2
dalamhatiin,2
makisanib,2
magpakadunong,2
kani-kaniyang,2
mapopoot,2
nanaghoy,2
atad,2
pinanumpa,2
inembalsama,2
hinalikan,2
itinikom,2
pinakaaring,2
machpela,2
mangaagaw,2
nangangagat,2
pumasan,2
mamumula,2
nilabhan,2
tatalima,2
lumugmok,2
kumukulong,2
sasainyo,2
ilipat,2
minasama,2
magpala,2
nagpakain,2
pag-aani,2
nabili,2
binibili,2
jahzeel,2
areli,2
suni,2
aggi,2
sered,2
ohad,2
jemuel,2
hanoch,2
karitong,2
madukha,2
kakandilihin,2
malalapit,2
papanatilihin,2
nakapagpigil,2
pinakaalipin,2
sinaliksik,2
nangaginuman,2
makalima,2
kumakaing,2
nagsigalang,2
tanghali,2
nangaghugas,2
almendras,2
pile,2
siyasat,2
ibibili,2
nasauli,2
pinasanan,2
mababaon,2
tagapagpaliwanag,2
nagsasakdal,2
ipinalimot,2
inimbak,2
nagdulot,2
isinisigaw,2
pamamahalaan,2
kinakasihan,2
iyang,2
dadating,2
nagsitaas,2
nakain,2
pagkapaliwanag,2
nandoong,2
tangkay,2
mabibintog,2
talahiban,2
nanginain,2
matatabang,2
kaibaibabawan,2
ititindig,2
sumupling,2
paliwanag,2
tuyain,2
sumalahat,2
kumulang,2
padadalhan,2
enaim,2
nagaliw,2
ipagbangon,2
potiphar,2
midianita,2
tunikang,2
dotan,2
magpastol,2
nagtatali,2
magdiel,2
mibzar,2
matred,2
meetabel,2
baalanan,2
masreca,2
bozra,2
dinaba,2
nagsipaghari,2
zaavan,2
cheran,2
ithram,2
manahath,2
hori,2
nahat,2
gatham,2
edomita,2
nalalagot,2
kalayuan,2
mapagtanim,2
payagan,2
patuli,2
mangatuli,2
makiusap,2
pinagtayuan,2
dahandahan,2
palagay,2
nalapit,2
sinikatan,2
peniel,2
nakipagpunyagi,2
bibitawan,2
padala,2
pinagbabasbasan,2
manguha,2
kapaguran,2
pagaantok,2
makatindig,2
inapuhap,2
inupuan,2
pinagmimithian,2
sayahan,2
mangabihag,2
pinanganakan,2
naglilihi,2
inihaharap,2
pinalitaw,2
kastano,2
alamo,2
nagkait,2
nainggit,2
nagkakaanak,2
mamahalin,2
sanglingo,2
pasabsabin,2
nagkakatipon,2
betel,2
hagdan,2
padanaram,2
ibinasbas,2
inagawan,2
magsiyukod,2
dali,2
kinis,2
nagdaraya,2
nakasama,2
beeri,2
binalitaan,2
pinagpaalam,2
ginalaw,2
bumunot,2
pinagtalunan,2
esec,2
pinagtabunan,2
gumalaw,2
dumungaw,2
aniya,2
nilutong,2
nanglalambot,2
nagluto,2
jetur,2
hadad,2
maasa,2
mibsam,2
adbeel,2
nabaioth,2
eldaa,2
abida,2
medan,2
joksan,2
zimram,2
cetura,2
magmunimuni,2
nangagsisunod,2
makakakawala,2
kinalagan,2
pinatnugutan,2
iniigib,2
nagmagandang,2
pagsabihan,2
magmagandang,2
pinakamatanda,2
halagay,2
paglibingan,2
magkakait,2
malingid,2
huz,2
nahor,2
pagpaparami,2
anang,2
mahahanda,2
moria,2
nanumpa,2
ficol,2
ikinuha,2
naggala,2
nakapagsabi,2
dumalaw,2
katapatang,2
nagdalangtao,2
gunawin,2
nagpaulan,2
takasan,2
awang,2
gugunawin,2
masusumpungang,2
padatnin,2
nagkaila,2
nagmalas,2
ngalang,2
nagtawa,2
papagtitibayin,2
bered,2
idinulot,2
pagkaapi,2
magsisipagbalik,2
pahihirapang,2
pakatalastasin,2
binababa,2
pinaghati,2
pakunin,2
eschol,2
refaim,2
goiim,2
tidal,2
elasar,2
amraphel,2
makahiwalay,2
naninirahan,2
tupahan,2
nagbilin,2
mapabuti,2
nagtuloy,2
more,2
natipon,2
guluhin,2
abimael,2
dicla,2
uzal,2
gether,2
hul,2
samareo,2
sineo,2
araceo,2
caphtorim,2
ludim,2
calah,2
babel,2
mizraim,2
nangabahagi,2
dodanim,2
cittim,2
elisa,2
tiras,2
nangagkaanak,2
pagkalango,2
paurong,2
nakalatan,2
nagsilunsad,2
lilipol,2
magsipanganak,2
tuka,2
nagparoot,2
nagpalipad,2
sumadsad,2
lalim,2
lumutang,2
dumagsa,2
tigpipito,2
magbaon,2
pinagsisisihan,2
nalumbay,2
parati,2
makikipagpunyagi,2
ikinabuhay,2
hawig,2
salaysay,2
kagamitang,2
metusael,2
mehujael,2
irad,2
nagbuka,2
umiikot,2
pinagkunan,2
mauwi,2
pawis,2
pahihinuhod,2
paglilihi,2
kasamahin,2
pumitas,2
madidilat,2
tuso,2
makikipisan,2
dumilig,2
hiningahan,2
ipinagpahinga,2
supilin,2
kalatan,2
tumanglaw,2
pagkakahoy,2
taga-tesalonica,2
taga-corinto,2
eclesiastes,2
deuteronomio,2
levitico,2
exodo,2
genesis,2
nilalaman,2
magpakatuwid,1
magpakaliko,1
nililiwanagan,1
nanganganinag,1
ikalabingdalawa,1
crisopasio,1
crisolito,1
sardonica,1
calcedonia,1
magkakasukat,1
pagkatayo,1
duwag,1
paiinuming,1
nagagayakang,1
kalaparan,1
nangagsipanhik,1
mangaghaharing,1
makalakip,1
nagsipagharing,1
nagsisiluklok,1
nangararamtan,1
damtan,1
pagkakasal,1
nagpasama,1
iniyaman,1
nagtataghuyan,1
nangagbubuhos,1
nagsisipaghanap-buhay,1
naglalayag,1
napapalamutihan,1
nagsisipagluksa,1
mangagsisitayo,1
nangagsiyaman,1
mariringal,1
pinipita,1
ungguento,1
incienso,1
especias,1
mangagluluksa,1
mangagsisitaghoy,1
pagkapamuhay,1
pagkakapagmapuri,1
ipaghalo,1
pinaghaluan,1
ibayuhin,1
mangaramay,1
mangagsilabas,1
nagsiyaman,1
dadaigin,1
magtagal,1
manggigilalas,1
martir,1
nahihiyasan,1
nalasing,1
pinakiapiran,1
magkatao,1
armagedon,1
nagpupuyat,1
mahanda,1
nginatngat,1
inaawit,1
nangagtagumpay,1
lawak,1
nayurakan,1
pinuti,1
putihin,1
nagapasan,1
gumapas,1
nagpainom,1
makabili,1
pinabigyan,1
makapangusap,1
nakapagpapababa,1
pinasasamba,1
pagtagumpayan,1
pusungin,1
ibinuga,1
maipatangay,1
nagbuga,1
pinagkandilihan,1
ilipad,1
diabloy,1
nagsusumbong,1
tagapagsumbong,1
nanganalo,1
ampuning,1
ipinaghagis,1
dragong,1
pinagmasdan,1
nagpahirap,1
mangagpapadalahan,1
mangatutuwa,1
malibing,1
pagtatagumpayan,1
babaka,1
mapahirapan,1
magagaspang,1
magsisipanghulang,1
siudad,1
yuyurakang,1
loobang,1
manghulang,1
pumait,1
papapaitin,1
pagkaugong,1
pagkasigaw,1
itinungtong,1
ipinananakit,1
sangpunglibong,1
apolyon,1
pinakahari,1
mangagnanasang,1
nawalat,1
nabulusok,1
papatnugutan,1
tatamaan,1
lulukuban,1
isacar,1
maipahamak,1
nagsipagtago,1
nalululon,1
lulong,1
bubot,1
isinasambulat,1
umitim,1
ipaghihiganti,1
mangagpatayan,1
nangaghahari,1
makapagbukas,1
magtanggal,1
tinatakang,1
mangagsisisamba,1
nangagpaparangal,1
nadaramtan,1
pagkakaloobang,1
hahapong,1
ipahid,1
malahininga,1
pasasambahin,1
papapariyanin,1
maibubukas,1
naglalapat,1
daramtang,1
nangagdumi,1
pagkadurog,1
sumasaliksik,1
magsisipagsisi,1
iniraratay,1
makapagsisi,1
jezebel,1
diyang,1
antipas,1
magtapat,1
kadukhaan,1
matindi,1
patmos,1
nangagsiulos,1
makapaghaharap,1
asahan,1
malalayaw,1
nangagpapakita,1
madaingin,1
mapagbulong,1
laksalaksang,1
pusikit,1
pinaglaanan,1
pinagbubula,1
nangagpapasabsab,1
nakikipagpiging,1
nangagpapakasira,1
nangalipusta,1
inihahawa,1
pagkagupiling,1
pagpapakabuyo,1
itinatatuwa,1
magkakausap,1
diotrefes,1
tanggaping,1
nangagsiyaon,1
mangagpatotoo,1
pagginhawa,1
papel,1
nararamay,1
kahilingang,1
papatotoo,1
nagkakaisa,1
nananampalatayang,1
makaiibig,1
nangagiibigan,1
papapanatagin,1
pinananahanan,1
nangalipat,1
mangatawag,1
nahipo,1
mangaligaw,1
isinisinsay,1
pinakananasa,1
pagpapalibang,1
mapagpaliban,1
sadyang,1
nangananatili,1
pagtuya,1
nahugasan,1
pusali,1
paglulubalob,1
makakilala,1
mahalubiluhan,1
pinangangakuan,1
nangakikipagpiging,1
nangagpapakalayaw,1
magpakalayaw,1
magsialipusta,1
pangahas,1
maglaan,1
namamayang,1
magsisipamuhay,1
pagkagunaw,1
nagugupiling,1
ipangangalakal,1
itatatuwa,1
hiduwang,1
makakapahamak,1
mangagpapasok,1
tuwituwi,1
pagsisikapan,1
ipinamamahaging,1
mangapanatag,1
pagkaragdag,1
kabulukang,1
magpapalakas,1
makapagbatang,1
masisila,1
mapagpuyat,1
maglingkuran,1
kayo-kayoy,1
nasisirang,1
pinangangasiwaang,1
pangalagaan,1
nagpapahingalay,1
mapintasan,1
inyo-inyo,1
mangagpatuluyan,1
humukom,1
pagpapakalabis,1
nakikitakbong,1
ikinahahanga,1
nalalabing,1
magsandata,1
pagkaakyat,1
paghiling,1
iniyaon,1
mangagulo,1
pangtakot,1
mapagmalasakit,1
aapi,1
magnais,1
mangagmana,1
mapagkumbabang,1
mangagibigang,1
madamayin,1
magsipamahay,1
kasindakan,1
nagsigayak,1
pagbibihis,1
pagsusuot,1
pagpapahiyas,1
paggayak,1
ugaling,1
mangahikayat,1
sarisariling,1
nangabalik,1
nangagsigaling,1
nagbala,1
alipustain,1
mangagsisunod,1
mahihinahon,1
ipinagsasalita,1
timtimang,1
magsipagpigil,1
makaharing,1
nagsisipagtayo,1
nangakalulugod,1
natatayong,1
panganak,1
panglalait,1
damoy,1
nanganampalataya,1
tinatawagan,1
mangagasal,1
kailang,1
nangagsihula,1
layunin,1
kumukupas,1
mangawisikan,1
pagpabanal,1
nagpapabalik-loob,1
papagbaliking,1
nalilihis,1
mangagpahayagan,1
kunan,1
mangagupasalaan,1
nilalabanan,1
tamasa,1
iniring,1
kinakalawang,1
nginangatngat,1
magsihagulhol,1
magtutubo,1
makapagwawasak,1
paghibik,1
magsihibik,1
mangagpighati,1
sumasalansang,1
nagnanais,1
pakikipagaway,1
pakikipagkaibigan,1
nangakikipagbaka,1
nangakikipagaway,1
nangaiinggit,1
bumabaka,1
inaayunan,1
panaingan,1
babalungan,1
aseitunas,1
siwang,1
pagpurit,1
ipinanglalait,1
ipinagpupuri,1
lasong,1
pinaaamo,1
pinagniningas,1
pinagningas,1
pinagaalab,1
napapabaling,1
ibinabaling,1
makapigil,1
gaway,1
mangagpakabusog,1
mangagpainit,1
itinatawag,1
kumakaladkad,1
niwalang-puri,1
itangi,1
pagapaw,1
pagiiba,1
nahihikayat,1
nahihila,1
natutukso,1
nanunukso,1
matutukso,1
karikitan,1
nangalalagas,1
nakakasunog,1
nanunumbat,1
nagnanasang,1
mangagsusulit,1
pagabuloy,1
kainan,1
nagabala,1
turong,1
papagkukulangin,1
magkadungis,1
nakapagpapatuloy,1
paggalang,1
pinakakahuluganan,1
nagbabalitang,1
pangwisik,1
nangatatala,1
pangkalahatang,1
nasisindak,1
nahihipo,1
makaabot,1
nagsipagsanay,1
nakikipagaway,1
magsihina,1
sumakdal,1
pagkakasalang,1
liwag,1
itabi,1
nangapipighati,1
pinagtutukso,1
pinaglagari,1
pagkahampas,1
nangagpaurong,1
nangagtikom,1
nangagtamo,1
nagsilupig,1
jefte,1
gideon,1
nangalagpak,1
subuking,1
pagwiwisik,1
nagtitiyagang,1
gantingpalang,1
nagsisikupas,1
tampalasanin,1
nakatangan,1
sumambang,1
ipaglihi,1
paunawaan,1
sumampalatayang,1
pagkaagaw,1
nangahabag,1
katawatawa,1
nagpabanal,1
yumurak,1
higpit,1
magpawalang,1
mangagaralan,1
mangaudyok,1
mangagtinginan,1
pinapagiging-banal,1
pinapaging-banal,1
makapagalis,1
nagsipaglikat,1
magpasakdal,1
magbatang,1
pagkabuhos,1
pinagwiwisikan,1
ikalilinis,1
ibinubudbod,1
naihahayag,1
pagkahanda,1
mapaguusapan,1
nangagsisililim,1
sisidlang-ginto,1
nakakalupkupan,1
linuma,1
nagsisipaghandog,1
nakapagliligtas,1
tagapanagot,1
napakaliwanag,1
kinailangang,1
pinakamagagaling,1
nilaynilayin,1
binahagihan,1
mangapit,1
sumakanlong,1
ipinamagitan,1
maipakitang,1
maipanumpa,1
mangako,1
nagsisipagmana,1
ikalulubos,1
tinutubuan,1
ipinapapakong,1
ipahihintulot,1
pakiramdam,1
nangasanay,1
pamimihasa,1
karanasan,1
kaluwatan,1
nagsipurol,1
nalilibid,1
pagsusulitan,1
bumabaon,1
marapa,1
magsipagsikap,1
pamamahingang,1
nagtangi,1
nangapasok,1
nakaabot,1
kani-kanino,1
makasasaklolo,1
matulad,1
nangasailalim,1
nahihiyang,1
nagpapagingbanal,1
pinagukulan,1
lasapin,1
pagbata,1
pagsuko,1
makahagpos,1
pagkatantuin,1
mapapalitang,1
bibilutin,1
kasayahang,1
nagmana,1
pagkadios,1
,1
panariwain,1
kabutihang-loob,1
ipagtagubilin,1
apia,1
kulangin,1
zenas,1
nicopolis,1
artemas,1
pagsasalaysay,1
pagkaaring-ganap,1
nangagkakapootan,1
magpakahinahon,1
mapakahinhin,1
isaway,1
pagtanggi,1
pamutihan,1
buting,1
mangagpakita,1
masagutin,1
magagandang-loob,1
mangagpakasipag,1
paalipin,1
magalang,1
malulupit,1
ikinakaila,1
nangagsisisinsay,1
mangapakagaling,1
nagsisipanggulo,1
papaniwalain,1
umaral,1
nananangan,1
pangliligalig,1
makapagsisinungaling,1
claudia,1
pudente,1
eubulo,1
magtaginaw,1
panday-tanso,1
pergamino,1
pagparini,1
carpo,1
kaunin,1
dalmacia,1
crescente,1
pagpanaw,1
iniaalay,1
ibabaling,1
gurong,1
magsisipagbunton,1
sumawata,1
tinuruang,1
pagsansala,1
kinasihan,1
makapagpadunong,1
pagkasanggol,1
nangatutuhan,1
mangadadaya,1
mangagdadaya,1
mangahahayag,1
mangagpapatuloy,1
jambres,1
janes,1
nagsisipagaral,1
nanganggagapang,1
paglulubag,1
mapagmalaki,1
mayayabang,1
ikaaalam,1
sawaying,1
matiisin,1
ikasisirang-puri,1
sumasambitla,1
fileto,1
ganggrena,1
makapagkakaila,1
mangaghahari,1
laro,1
nagtala,1
nahalubilo,1
ikinahiya,1
hermogenes,1
figello,1
ulirang,1
ikahiya,1
ipinaaalaala,1
eunice,1
lelang,1
loida,1
kanunununuan,1
pagsalungat,1
makapanangan,1
pamimigay,1
magsipagmataas,1
paghaharing,1
malapitan,1
manangan,1
naglulubog,1
nakasasama,1
nagsisipagakala,1
pinagbubuhatan,1
nagsisipanguna,1
makaramay,1
pagayo,1
maabuluyan,1
pabigatan,1
inaampong,1
ikalilibak,1
pagkadahilanan,1
matatabil,1
nagpapalipatlipat,1
